ID,Counties,Absentee by Mail Votes,Advance Voting Votes,Election Day Votes,Provisional Votes,Total
Clayton Lovejoy 5,Lovejoy 5,6,68,32,0,106
Clayton Lovejoy 6,Lovejoy 6,6,101,35,0,142
Clayton Lovejoy 7,Lovejoy 7,9,106,58,0,173
Clayton Lovejoy 8,Lovejoy 8,0,21,14,0,35
Clayton Morrow 1,Morrow 1,6,62,46,0,114
Clayton Morrow 2,Morrow 2,3,180,72,0,255
Clayton Morrow 3,Morrow 3,15,125,75,0,215
Clayton Morrow 4,Morrow 4,13,88,60,0,161
Clayton Morrow 5,Morrow 5,3,70,48,0,121
Clayton Morrow 6,Morrow 6,11,113,70,0,194
Clayton Morrow 7,Morrow 7,5,69,54,0,128
Clayton Morrow 8,Morrow 8,9,56,45,0,110
Clayton Morrow 9,Morrow 9,5,48,26,0,79
Clayton Morrow 10,Morrow 10,11,130,40,0,181
Clayton Morrow 11,Morrow 11,1,40,43,1,85
Clayton Oak 1,Oak 1,7,18,14,0,39
Clayton Oak 2,Oak 2,1,15,16,0,32
Clayton Oak 3,Oak 3,0,19,6,0,25
Clayton Oak 4,Oak 4,2,20,20,0,42
Clayton Oak 5,Oak 5,3,24,9,0,36
Clayton Oak 6,Oak 6,2,13,6,0,21
Clayton Panhandle 1,Panhandle 1,7,66,40,0,113
Clayton Panhandle 2,Panhandle 2,17,257,127,0,401
Clayton Riverdale 1,Riverdale 1,4,49,22,0,75
Clayton Riverdale 2,Riverdale 2,4,29,24,0,57
Clayton Riverdale 3,Riverdale 3,11,62,16,2,91
Clayton Riverdale 4,Riverdale 4,22,75,39,0,136
Clayton Riverdale 5,Riverdale 5,11,43,31,0,85
Clayton Riverdale 6,Riverdale 6,6,61,45,0,112
Clayton Riverdale 7,Riverdale 7,9,61,47,0,117
Clayton Riverdale 8,Riverdale 8,16,75,35,0,126
Clayton Riverdale 9,Riverdale 9,8,53,48,0,109
Clayton Riverdale 10,Riverdale 10,2,19,17,0,38
Clayton Riverdale 11,Riverdale 11,2,23,26,0,51
Clayton Riverdale 12,Riverdale 12,12,39,38,0,89
Clinch Arabia,Arabia,0,8,53,0,61
Clinch Argyle,Argyle,0,53,112,0,165
Clinch Dupont,Dupont,4,38,95,0,137
Clinch Fargo,Fargo,0,15,110,0,125
Clinch Homerville,Homerville,29,748,365,0,1142
Cobb Acworth 1A,Acworth 1A,87,945,434,1,1467
Cobb Acworth 1B,Acworth 1B,70,848,476,5,1399
Cobb Acworth 1C,Acworth 1C,28,461,260,2,751
Cobb Addison 01,Addison 01,48,387,273,1,709
Cobb Austell 1A,Austell 1A,11,162,75,0,248
Cobb Austell 1B,Austell 1B,5,88,40,1,134
Cobb Baker 01,Baker 01,39,462,380,2,883
Cobb Bells Ferry 02,Bells Ferry 02,49,341,428,1,819
Cobb Bells Ferry 03,Bells Ferry 03,27,229,287,0,543
Cobb Bells Ferry 04,Bells Ferry 04,47,448,561,0,1056
Cobb Big Shanty 01,Big Shanty 01,51,315,262,0,628
Cobb Big Shanty 02,Big Shanty 02,51,429,420,0,900
Cobb Birney 01,Birney 01,37,196,184,1,418
Cobb Birney 02,Birney 02,55,353,223,0,631
Cobb Bryant 01,Bryant 01,4,27,29,0,60
Cobb Bryant 02,Bryant 02,8,67,51,0,126
Cobb Blackwell 01,Blackwell 01,34,306,317,0,657
Cobb Chattahoochee 01,Chattahoochee 01,24,289,292,1,606
Cobb Cheatham Hill 02,Cheatham Hill 02,70,649,444,1,1164
Cobb Cheatham Hill 03,Cheatham Hill 03,88,756,455,0,1299
Cobb Chalker 01,Chalker 01,87,466,376,1,930
Cobb Clarkdale 01,Clarkdale 01,14,177,130,0,321
Cobb Clarkdale 02,Clarkdale 02,36,370,298,1,705
Cobb Cooper 01,Cooper 01,34,229,149,0,412
Cobb Chestnut Ridge 01,Chestnut Ridge 01,60,651,471,0,1182
Cobb Dickerson 01,Dickerson 01,82,489,430,0,1001
Cobb Dobbins 01,Dobbins 01,14,108,100,0,222
Cobb Dobbins 02,Dobbins 02,15,170,211,0,396
Cobb Dowell 01,Dowell 01,40,464,358,0,862
Cobb Dodgen 01,Dodgen 01,45,329,376,1,751
Cobb Durham 01,Durham 01,71,1268,542,1,1882
Cobb Davis 01,Davis 01,19,277,325,0,621
Cobb Eastside 01,Eastside 01,67,567,435,0,1069
Cobb Eastside 02,Eastside 02,118,779,477,0,1374
Cobb Elizabeth 01,Elizabeth 01,12,210,245,2,469
Cobb Elizabeth 02,Elizabeth 02,76,330,354,1,761
Cobb Elizabeth 03,Elizabeth 03,93,528,399,1,1021
Cobb Elizabeth 04,Elizabeth 04,21,222,296,1,540
Cobb Elizabeth 05,Elizabeth 05,38,446,385,0,869
Cobb East Piedmont 01,East Piedmont 01,31,185,310,1,527
Cobb Fair Oaks 02,Fair Oaks 02,38,352,263,1,654
Cobb Fair Oaks 04,Fair Oaks 04,53,230,199,4,486
Cobb Fullers Park 01,Fullers Park 01,81,539,501,0,1121
Cobb Ford 01,Ford 01,57,847,474,1,1379
Cobb Frey 01,Frey 01,61,759,301,1,1122
Cobb Garrison Mill 01,Garrison Mill 01,47,556,402,1,1006
Cobb Gritters 01,Gritters 01,67,574,584,1,1226
Cobb Harmony-Leland 01,Harmony-Leland 01,12,111,72,0,195
Cobb Harmony-Leland 02,Harmony-Leland 02,23,156,98,1,278
Cobb Harrison 01,Harrison 01,63,836,435,0,1334
Cobb Hightower 01,Hightower 01,125,851,470,3,1449
Cobb Hayes 01,Hayes 01,63,992,466,1,1522
Cobb Kennesaw 1A,Kennesaw 1A,19,285,209,1,514
Cobb Kennesaw 2A,Kennesaw 2A,49,531,358,0,938
Cobb Kennesaw 3A,Kennesaw 3A,71,652,356,4,1083
Cobb Kennesaw 4A,Kennesaw 4A,63,506,336,0,905
Cobb Kennesaw 5A,Kennesaw 5A,51,694,695,0,1440
Cobb Kell 01,Kell 01,33,236,344,2,615
Cobb Kemp 01,Kemp 01,30,503,334,2,869
Cobb Kemp 02,Kemp 02,112,824,473,1,1410
Cobb Kemp 03,Kemp 03,81,1131,617,0,1829
Cobb Lassiter 01,Lassiter 01,62,720,469,1,1252
Cobb Lindley 01,Lindley 01,35,310,233,0,578
Cobb Lost Mountain 01,Lost Mountain 01,69,959,290,0,1318
Cobb Lost Mountain 02,Lost Mountain 02,92,1178,585,1,1856
Cobb Lost Mountain 03,Lost Mountain 03,95,1524,472,0,2091
Cobb Lost Mountain 04,Lost Mountain 04,48,691,347,0,1086
Cobb Mableton 01,Mableton 01,78,472,165,3,718
Cobb Mableton 02,Mableton 02,24,191,143,2,360
Cobb Mableton 03,Mableton 03,50,371,247,0,668
Cobb Mableton 04,Mableton 04,31,222,152,0,405
Cobb Mabry 01,Mabry 01,36,329,299,0,664
Cobb Macland 01,Macland 01,21,330,206,0,557
Cobb Murdock 01,Murdock 01,86,722,554,1,1363
Cobb McEachern 01,McEachern 01,62,473,247,1,783
Cobb McCleskey 01,McCleskey 01,24,320,302,0,646
Cobb McClure 01,McClure 01,58,733,467,0,1258
Cobb Marietta 1A,Marietta 1A,34,301,195,1,531
Cobb Marietta 2A,Marietta 2A,51,328,371,1,751
Cobb Marietta 2B,Marietta 2B,50,527,370,0,947
Cobb Marietta 3A,Marietta 3A,87,616,478,0,1181
Cobb Marietta 3B,Marietta 3B,12,70,77,0,159
Cobb Marietta 4A,Marietta 4A,52,484,459,1,996
Cobb Marietta 4B,Marietta 4B,32,238,236,1,507
Cobb Marietta 4C,Marietta 4C,54,679,445,0,1178
Cobb Marietta 5A,Marietta 5A,36,266,188,1,491
Cobb Marietta 5B,Marietta 5B,6,95,108,0,209
Cobb Marietta 6A,Marietta 6A,17,105,83,1,206
Cobb Marietta 6B,Marietta 6B,43,349,383,0,775
Cobb Marietta 7A,Marietta 7A,11,89,99,0,199
Cobb Mars Hill 01,Mars Hill 01,56,939,603,0,1598
Cobb Mars Hill 02,Mars Hill 02,26,433,384,2,845
Cobb Mt. Bethel 01,Mt. Bethel 01,91,804,554,1,1450
Cobb Mt. Bethel 03,Mt. Bethel 03,77,674,313,3,1067
Cobb Mt. Bethel 04,Mt. Bethel 04,67,639,368,0,1074
Cobb North Cobb 01,North Cobb 01,32,312,244,1,589
Cobb Nickajack 01,Nickajack 01,24,247,201,0,472
Cobb Norton Park 01,Norton Park 01,56,415,337,2,810
Cobb Nicholson 01,Nicholson 01,41,329,317,0,687
Cobb Oakdale 01,Oakdale 01,74,441,314,0,829
Cobb Oregon 01,Oregon 01,32,378,217,0,627
Cobb Oregon 02,Oregon 02,74,364,246,0,684
Cobb Oregon 03,Oregon 03,40,305,207,1,553
Cobb Oregon 04,Oregon 04,53,383,179,0,615
Cobb Oregon 05,Oregon 05,38,493,358,1,890
Cobb Pebblebrook 01,Pebblebrook 01,30,201,148,0,379
Cobb Powers Ferry 01,Powers Ferry 01,61,401,388,0,850
Cobb Pine Mountain 01,Pine Mountain 01,62,883,514,0,1459
Cobb Pine Mountain 02,Pine Mountain 02,73,892,525,1,1491
Cobb Post Oak 01,Post Oak 01,67,721,544,0,1332
Cobb Pope 01,Pope 01,75,638,313,0,1026
Cobb Palmer 01,Palmer 01,78,376,366,1,821
Cobb Powder Springs 1A,Powder Springs 1A,44,436,221,0,701
Cobb Powder Springs 2A,Powder Springs 2A,23,170,85,0,278
Cobb Powder Springs 3A,Powder Springs 3A,31,291,154,0,476
Cobb Pitner 01,Pitner 01,37,292,466,1,796
Cobb Rocky Mount 01,Rocky Mount 01,46,515,566,0,1127
Cobb Riverside 01,Riverside 01,4,28,28,0,60
Cobb Roswell 01,Roswell 01,133,988,762,0,1883
Cobb Roswell 02,Roswell 02,92,687,497,1,1277
Cobb Sandy Plains 01,Sandy Plains 01,51,438,341,1,831
Cobb Shallowford Falls 01,Shallowford Falls 01,71,582,530,0,1183
Cobb Simpson 01,Simpson 01,34,325,215,0,574
Cobb Sewell Mill 01,Sewell Mill 01,75,556,414,0,1045
Cobb Sewell Mill 03,Sewell Mill 03,93,420,386,2,901
Cobb Smyrna 1A,Smyrna 1A,28,181,166,0,375
Cobb Smyrna 2A,Smyrna 2A,36,313,198,1,548
Cobb Smyrna 3A,Smyrna 3A,34,429,252,0,715
Cobb Smyrna 3B,Smyrna 3B,27,291,202,1,521
Cobb Smyrna 4A,Smyrna 4A,134,807,465,0,1406
Cobb Smyrna 5A,Smyrna 5A,44,297,244,1,586
Cobb Smyrna 6A,Smyrna 6A,120,771,415,2,1308
Cobb Smyrna 7A,Smyrna 7A,93,589,314,1,997
Cobb Sope Creek 01,Sope Creek 01,73,373,333,0,779
Cobb Sope Creek 02,Sope Creek 02,91,694,553,0,1338
Cobb Sope Creek 03,Sope Creek 03,41,473,496,1,1011
Cobb Sweetwater 01,Sweetwater 01,51,356,238,0,645
Cobb Sweetwater 02,Sweetwater 02,29,147,110,0,286
Cobb Terrell Mill 01,Terrell Mill 01,38,350,324,0,712
Cobb Timber Ridge 01,Timber Ridge 01,55,399,388,0,842
Cobb Vaughan 01,Vaughan 01,44,793,453,0,1290
Cobb Vinings 01,Vinings 01,41,252,245,1,539
Cobb Vinings 02,Vinings 02,96,633,327,1,1057
Cobb Vinings 03,Vinings 03,67,486,253,3,809
Cobb Vinings 04,Vinings 04,107,489,525,1,1122
Cobb Wade Green 02,Wade Green 02,58,547,498,1,1104
Cobb Willeo 01,Willeo 01,64,568,372,0,1004
Coffee Douglas,Douglas,121,3452,1464,4,5041
Coffee Ambrose,Ambrose,14,425,474,0,913
Coffee Bridgetown,Bridgetown,2,52,100,0,154
Coffee Broxton,Broxton,8,495,507,0,1010
Coffee Nicholls,Nicholls,12,361,427,1,801
Coffee West Green,West Green,5,186,337,0,528
Colquitt Shaw ,Shaw ,8,209,73,0,290
Colquitt Moultrie,Moultrie,73,870,453,0,1396
Colquitt Autreyville,Autreyville,10,278,318,0,606
Colquitt Bridgecreek,Bridgecreek,14,315,312,0,641
Colquitt Crosland,Crosland,1,16,96,0,113
Colquitt Doerun,Doerun,6,67,175,0,248
Colquitt Funston,Funston,10,199,310,0,519
Colquitt Hamilton,Hamilton,8,123,270,0,401
Colquitt Hartsfield,Hartsfield,8,73,179,0,260
Colquitt Hopewell,Hopewell,15,413,346,1,775
Colquitt Lee,Lee,13,184,241,0,438
Colquitt Millcreek,Millcreek,3,82,134,0,219
Colquitt Monk,Monk,29,324,361,0,714
Colquitt Murphy,Murphy,11,318,260,0,589
Colquitt Norman Park,Norman Park,20,463,433,0,916
Colquitt Robinson,Robinson,7,123,252,0,382
Colquitt Thigpen,Thigpen,2,35,88,0,125
Colquitt TyTy,TyTy,4,44,225,0,273
Colquitt Warrior,Warrior,14,150,321,0,485
Columbia Kiokee Bapt Church,Kiokee Bapt Church,38,892,795,2,1727
Columbia Stevens Creek Church-Grovetown,Stevens Creek Church-Grovetown,11,270,240,0,521
Columbia Lewis Methodist,Lewis Methodist,39,799,621,0,1459
Columbia Woodlawn Bapt Church,Woodlawn Bapt Church,15,328,256,0,599
Columbia Patriots Park,Patriots Park,14,477,295,0,786
Columbia New Life Church,New Life Church,4,111,136,0,251
Columbia Columbia Co. Health Dept.,Columbia Co. Health Dept.,22,403,423,0,848
Columbia Harlem Branch Library,Harlem Branch Library,28,577,514,0,1119
Columbia Harlem Senior Center,Harlem Senior Center,12,247,389,0,648
Columbia Second Mount Moriah Baptist Church,Second Mount Moriah Baptist Church,9,269,331,0,609
Columbia Bessie Thomas Center,Bessie Thomas Center,6,234,197,0,437
Columbia Philadelphia Church,Philadelphia Church,15,334,314,0,663
Columbia Liberty Park-Grovetown,Liberty Park-Grovetown,16,331,383,1,731
Columbia Grovetown Methodist,Grovetown Methodist,10,172,188,0,370
Columbia G A Apostolic Church,G A Apostolic Church,21,261,329,0,611
Columbia Grovetown Dept of Public Safety Station #2,Grovetown Dept of Public Safety Station #2,17,389,298,0,704
Columbia Grove First Baptist Church,Grove First Baptist Church,13,295,238,0,546
Columbia Eubank/Blanchard Ctr,Eubank/Blanchard Ctr,10,289,381,0,680
Columbia Second Mt. Carmel Baptist Church,Second Mt. Carmel Baptist Church,8,104,134,1,247
Columbia Damascus Bapt Church,Damascus Bapt Church,7,243,436,1,687
Columbia Col Cty Board of Edu,Col Cty Board of Edu,30,521,292,0,843
Columbia Greenbrier High,Greenbrier High,39,827,712,0,1578
Columbia Parkway Baptist Church,Parkway Baptist Church,44,538,474,0,1056
Columbia Riverview Church,Riverview Church,18,316,245,0,579
Columbia Grace Baptist Church,Grace Baptist Church,23,616,603,0,1242
Columbia Christ Sanctified,Christ Sanctified,34,482,455,0,971
Columbia Parkway Elementary,Parkway Elementary,17,543,464,0,1024
Columbia Blanchard Park,Blanchard Park,23,261,285,0,569
Columbia Belair Baptist Church,Belair Baptist Church,28,375,499,0,902
Columbia Marvin Methodist,Marvin Methodist,17,235,415,0,667
Columbia Westside Bapt Church,Westside Bapt Church,28,311,343,0,682
Columbia Trinity Bapt Church,Trinity Bapt Church,41,499,565,3,1108
Columbia Abilene Baptist,Abilene Baptist,32,313,353,0,698
Columbia Augusta Christian,Augusta Christian,38,343,390,0,771
Columbia Savannah Rapids Pavilion,Savannah Rapids Pavilion,51,511,288,0,850
Columbia Gospel Water Branch,Gospel Water Branch,14,518,403,1,936
Columbia ACS-Furys Ferry Rd Campus,ACS-Furys Ferry Rd Campus,43,391,402,0,836
Columbia Stevens Creek Church,Stevens Creek Church,40,675,641,1,1357
Columbia Columbia Co. Fire HDQTR,Columbia Co. Fire HDQTR,7,136,214,1,358
Columbia Lakeside Middle,Lakeside Middle,16,286,275,0,577
Columbia Martinez Baptist,Martinez Baptist,20,167,351,0,538
Columbia Gold Cross EMS,Gold Cross EMS,119,355,327,1,802
Columbia Church of Our Savior,Church of Our Savior,33,284,386,0,703
Columbia West Acres Baptist,West Acres Baptist,42,501,418,0,961
Columbia Journey Comm Church,Journey Comm Church,36,451,253,0,740
Columbia Wesley Methodist,Wesley Methodist,24,609,434,0,1067
Columbia Col Cty Main Library,Col Cty Main Library,20,525,279,1,825
Columbia Christ Church Presbyterian,Christ Church Presbyterian,20,512,409,0,941
Columbia Blueridge Elementary,Blueridge Elementary,31,434,346,0,811
Columbia Christ The King Church,Christ The King Church,54,528,355,0,937
Cook Cecil,Cecil,11,318,213,0,542
Cook Delle Beamguard,Delle Beamguard,37,621,341,0,999
Cook Elm Pine,Elm Pine,2,5,8,0,15
Cook Lenox,Lenox,13,217,345,0,575
Cook Massee,Massee,8,280,147,0,435
Cook New Life Baptist Church,New Life Baptist Church,16,304,292,0,612
Cook Riverbend,Riverbend,33,381,207,0,621
Cook Sparks,Sparks,4,68,73,0,145
Coweta Senoia,Senoia,93,1489,1408,0,2990
Coweta Moreland,Moreland,56,557,899,1,1513
Coweta Pine Road,Pine Road,43,434,695,0,1172
Coweta Dresden,Dresden,1,78,353,0,432
Coweta Newnan,Newnan,31,292,302,0,625
Coweta Sharpsburg,Sharpsburg,54,1343,894,0,2291
Coweta Fischer Road,Fischer Road,75,1108,781,0,1964
Coweta Grantville,Grantville,17,221,650,0,888
Coweta Haralson,Haralson,21,394,804,0,1219
Coweta Welcome,Welcome,46,426,983,1,1456
Coweta Panther Creek,Panther Creek,40,389,769,1,1199
Coweta Raymond,Raymond,55,576,672,0,1303
Coweta Turin,Turin,61,1327,1170,1,2559
Coweta Smokey Road,Smokey Road,26,266,367,0,659
Coweta Central,Central,29,337,231,0,597
Coweta Newnan Centre,Newnan Centre,299,3973,1999,0,6271
Coweta Greentop,Greentop,59,383,513,0,955
Coweta Expo Center,Expo Center,38,380,434,0,852
Coweta White Oak,White Oak,50,1141,645,0,1836
Coweta Madras,Madras,211,2571,1810,2,4594
Coweta Cannongate,Cannongate,41,871,843,1,1756
Coweta Westside,Westside,9,49,66,0,124
Coweta Northside,Northside,47,366,517,0,930
Coweta Thomas Crossroads,Thomas Crossroads,67,1373,887,1,2328
Coweta Coweta Central Library,Coweta Central Library,22,714,263,0,999
Crawford District 1,District 1,21,261,121,1,404
Crawford District 2,District 2,22,369,288,0,679
Crawford District 3,District 3,21,395,304,0,720
Crawford District 4,District 4,34,382,491,1,908
Crawford District 5,District 5,18,270,441,0,729
