ID,Counties,Absentee by Mail Votes,Advance Voting Votes,Election Day Votes,Provisional Votes,Total
Henry Cotton Indian,Cotton Indian,77,1177,336,0,1590
Henry Pleasant Grove,Pleasant Grove,84,1026,284,0,1394
Henry Austin Road,Austin Road,62,1095,297,0,1454
Henry Swan Lake,Swan Lake,51,673,208,0,932
Henry Shakerag,Shakerag,98,1634,448,1,2181
Henry Ellenwood,Ellenwood,148,1770,369,0,2287
Henry Unity Grove,Unity Grove,59,715,181,1,956
Henry Shiloh,Shiloh,121,882,338,3,1344
Henry Pates Creek,Pates Creek,125,1279,415,2,1821
Henry Oakland,Oakland,111,1005,364,0,1480
Henry Lake Dow,Lake Dow,95,936,364,1,1396
Henry Flippen,Flippen,152,1469,382,0,2003
Henry Stockbridge Central,Stockbridge Central,74,965,362,0,1401
Henry Kelleytown,Kelleytown,61,644,268,0,973
Henry Lighthouse,Lighthouse,75,1025,304,1,1405
Henry Dutchtown,Dutchtown,59,529,218,0,806
Henry Mt Bethel,Mt Bethel,41,386,250,0,677
Henry Grove Park,Grove Park,59,752,309,1,1121
Henry Lake Haven,Lake Haven,78,773,269,0,1120
Henry McDonough Central,McDonough Central,87,1027,316,2,1432
Henry Timberridge,Timberridge,55,445,202,0,702
Houston ANNX,ANNX,124,592,218,1,935
Houston BMS,BMS,226,1377,495,2,2100
Houston CENT,CENT,125,1152,509,0,1786
Houston CGTC,CGTC,90,766,187,0,1043
Houston FMMS,FMMS,154,1491,656,1,2302
Houston HAFS,HAFS,30,108,82,0,220
Houston HCTC,HCTC,118,835,362,0,1315
Houston HEFS,HEFS,30,115,126,2,273
Houston HHPC,HHPC,182,1467,540,1,2190
Houston MCMS,MCMS,152,1493,422,2,2069
Houston NHSC,NHSC,48,386,101,0,535
Houston ROZR,ROZR,340,1555,686,2,2583
Houston TMS,TMS,124,961,401,0,1486
Houston TWPK,TWPK,92,602,326,0,1020
Houston VHS,VHS,110,939,338,1,1388
Houston WELL,WELL,264,1640,777,2,2683
Irwin Irwinville,Irwinville,1,40,24,0,65
Irwin Ocilla,Ocilla,47,323,191,4,565
Irwin Holt,Holt,7,32,33,0,72
Jackson Central Jackson,Central Jackson,140,1075,484,1,1700
Jackson North Jackson,North Jackson,118,603,359,0,1080
Jackson West Jackson,West Jackson,159,1049,518,1,1727
Jackson South Jackson,South Jackson,108,550,254,1,913
Jasper Wyatt,Wyatt,24,79,89,0,192
Jasper Monticello,Monticello,141,530,217,0,888
Jasper Martin & Burney,Martin & Burney,21,98,87,0,206
Jeff Davis Hazlehurst,Hazlehurst,26,171,109,0,306
Jeff Davis Altamaha 1,Altamaha 1,1,17,9,0,27
Jeff Davis Altamaha 2,Altamaha 2,1,10,7,0,18
Jeff Davis Blackburn 1,Blackburn 1,8,31,14,0,53
Jeff Davis Blackburn 2,Blackburn 2,0,7,5,0,12
Jeff Davis Whitehead 1,Whitehead 1,3,46,31,0,80
Jeff Davis Whitehead 2,Whitehead 2,5,6,7,0,18
Jeff Davis Ocmulgee 1,Ocmulgee 1,7,46,33,0,86
Jeff Davis Ocmulgee 2,Ocmulgee 2,1,40,5,0,46
Jefferson Stapleton Crossroads,Stapleton Crossroads,13,41,43,0,97
Jefferson Matthews,Matthews,13,43,49,0,105
Jefferson Wrens,Wrens,93,326,362,0,781
Jefferson Louisville,Louisville,136,713,326,0,1175
Jefferson Wadley,Wadley,103,266,270,0,639
Jefferson Bartow,Bartow,8,71,47,0,126
Jefferson Stapleton,Stapleton,11,43,81,0,135
Jefferson Avera,Avera,3,9,19,0,31
Jenkins Primary School,Primary School,16,177,92,0,285
Jenkins Court House,Court House,15,127,79,0,221
Jenkins Perkins,Perkins,10,89,29,0,128
Jenkins Senior Citizens Center,Senior Citizens Center,5,62,19,0,86
Jenkins Four Points,Four Points,16,77,58,0,151
Johnson Wrightsville,Wrightsville,78,406,177,0,661
Johnson Smith,Smith,1,22,20,0,43
Johnson Bray,Bray,17,64,39,0,120
Johnson Kite,Kite,5,20,18,0,43
Jones Gray,Gray,35,260,90,0,385
Jones Hawkins,Hawkins,151,631,291,0,1073
Jones Ethridge,Ethridge,49,188,104,0,341
Jones Clinton,Clinton,45,227,77,1,350
Jones Roberts,Roberts,31,228,189,0,448
Jones Davidson,Davidson,18,67,36,0,121
Jones Pope,Pope,39,170,118,0,327
Jones Barron,Barron,39,106,51,0,196
Jones Sanders,Sanders,0,5,11,0,16
Jones Finney,Finney,57,194,149,0,400
Lamar Barnesville,Barnesville,106,409,199,0,714
Lamar Chappell Mill V. FD,Chappell Mill V. FD,24,83,55,0,162
Lamar Senior Citzen Bldg,Senior Citzen Bldg,22,151,72,0,245
Lamar Redbone,Redbone,10,26,22,0,58
Lamar L C S C,L C S C,54,195,94,0,343
Lamar Milner,Milner,53,244,144,0,441
Lanier Lakeland,Lakeland,36,415,240,0,691
Laurens FBC-FLC,FBC-FLC,94,478,276,0,848
Laurens Calhoun Park,Calhoun Park,240,891,608,0,1739
Laurens Fire Dept Station 5,Fire Dept Station 5,70,375,168,1,614
Laurens Buckeye,Buckeye,29,119,107,0,255
Laurens Burch,Burch,11,20,19,0,50
Laurens Cadwell,Cadwell,4,21,33,0,58
Laurens Brewton,Brewton,18,73,89,0,180
Laurens Dudley,Dudley,24,106,99,0,229
Laurens Hampton Mill,Hampton Mill,9,42,70,0,121
Laurens Minter,Minter,0,14,25,0,39
Laurens Rural Fire Station 7,Rural Fire Station 7,32,134,114,0,280
Laurens WT Adams Fire Station 18,WT Adams Fire Station 18,65,204,122,0,391
Laurens Reedy Springs,Reedy Springs,11,22,41,0,74
Laurens Smith,Smith,71,314,303,0,688
Laurens LCFS #10,LCFS #10,52,193,161,1,407
Lee Chokee,Chokee,24,53,53,0,130
Lee Redbone,Redbone,30,305,193,1,529
Lee Smithville ,Smithville ,19,74,123,0,216
Lee CJC,CJC,4,30,14,0,48
Lee Leesburg,Leesburg,38,272,172,1,483
Lee Friendship Baptist,Friendship Baptist,6,105,30,0,141
Lee First Baptist,First Baptist,62,433,279,0,774
Lee SDA Church,SDA Church,14,152,99,1,266
Lee Flint Reformed Baptist ,Flint Reformed Baptist ,19,166,131,0,316
Lee Century Fire Station,Century Fire Station,25,267,217,1,510
Liberty Riceboro,Riceboro,66,303,139,1,509
Liberty Lyman Hall,Lyman Hall,117,848,296,0,1261
Liberty Lewis Frasier,Lewis Frasier,59,476,161,0,696
Liberty Memorial Dr,Memorial Dr,65,381,124,0,570
Liberty Performing Arts CTR,Performing Arts CTR,56,403,163,0,622
Liberty Town of Allenhurst,Town of Allenhurst,53,379,144,0,576
Liberty Hinesville,Hinesville,67,528,227,0,822
Liberty Liberty County Complex,Liberty County Complex,164,882,197,1,1244
Liberty Victory Baptist,Victory Baptist,76,828,264,1,1169
Liberty Fleming East,Fleming East,48,238,123,1,410
Liberty Gum Branch,Gum Branch,63,398,147,0,608
Liberty Progressive Church,Progressive Church,73,519,156,0,748
Lincoln Midway,Midway,19,33,38,0,90
Lincoln Lincoln Club House,Lincoln Club House,48,127,102,0,277
Lincoln Lincoln Center,Lincoln Center,37,91,59,0,187
Lincoln Faith Temple of Lincoln,Faith Temple of Lincoln,15,39,36,0,90
Lincoln Tabernacle,Tabernacle,33,96,65,0,194
Lincoln Bethany Church,Bethany Church,3,26,11,0,40
Lincoln Martins Crossroad,Martins Crossroad,16,72,26,0,114
Long Breads Creek,Breads Creek,21,123,98,0,242
Long Rye Patch_Oak Dale,Rye Patch_Oak Dale,19,181,128,0,328
Long South Ludowici,South Ludowici,16,224,97,0,337
Long North Ludowici,North Ludowici,6,242,101,1,350
Long Tibet,Tibet,2,43,23,0,68
Long Alma Flournoy,Alma Flournoy,0,1,1,0,2
Long Faith Baptist Annex,Faith Baptist Annex,4,75,37,0,116
Lowndes Train Depot,Train Depot,25,196,129,0,350
Lowndes Historical Society ,Historical Society ,7,97,47,0,151
Lowndes Hahira Community Center ,Hahira Community Center ,5,70,44,1,120
Lowndes Pine Grove Church,Pine Grove Church,24,218,69,0,311
Lowndes Trinity Church,Trinity Church,56,504,201,1,762
Lowndes Nazarene Church,Nazarene Church,70,758,259,2,1089
Lowndes Mathis Auditorium ,Mathis Auditorium ,172,1366,442,1,1981
Lowndes Jaycee Community Center,Jaycee Community Center,40,434,126,3,603
Lowndes Lowndes Civic,Lowndes Civic,146,1611,531,25,2313
Lowndes Naylor Community Center,Naylor Community Center,13,153,96,0,262
Lowndes Rainwater,Rainwater,223,1959,670,12,2864
Lowndes VSU,VSU,1,17,30,0,48
Lowndes Mt. Calvary Church,Mt. Calvary Church,42,321,126,3,492
Lowndes Mildred Community Center,Mildred Community Center,96,477,286,1,860
Lowndes Paper Mill Union,Paper Mill Union,33,183,120,2,338
Lowndes Dasher City Hall,Dasher City Hall,17,119,67,0,203
Lowndes Lake Park,Lake Park,42,188,123,2,355
Lowndes South Lowndes Recreation Center,South Lowndes Recreation Center,24,98,51,0,173
Lumpkin Dahlonega,Dahlonega,230,1424,416,0,2070
Macon Ideal,Ideal,27,206,94,0,327
Macon Oglethorpe,Oglethorpe,34,278,83,0,395
Macon Marshallville,Marshallville,34,148,254,0,436
Macon Montezuma #4,Montezuma #4,45,306,175,0,526
Macon Montezuma #5,Montezuma #5,55,289,181,0,525
Madison Colbert,Colbert,44,269,194,0,507
Madison Collins,Collins,0,22,18,0,40
Madison Comer,Comer,62,111,121,0,294
Madison Danielsville,Danielsville,21,180,58,0,259
Madison Fork,Fork,18,36,45,0,99
Madison Harrison,Harrison,2,5,11,0,18
Madison Hull,Hull,56,391,340,1,788
Madison Ila,Ila,18,61,32,0,111
Madison Mill,Mill,14,49,33,0,96
Madison Paoli,Paoli,2,6,6,0,14
Madison Pittman,Pittman,27,94,78,0,199
Madison Poca,Poca,10,34,31,0,75
Marion Pineknot,Pineknot,4,19,13,0,36
Marion Buena Vista,Buena Vista,135,463,198,0,796
Marion Tazewell,Tazewell,3,15,15,0,33
Marion Brantley,Brantley,7,8,10,0,25
Marion Fort Perry,Fort Perry,1,37,26,0,64
McDuffie NMcDuffie,NMcDuffie,2,41,18,0,61
McDuffie Cedar Rock,Cedar Rock,235,860,352,0,1447
McDuffie Depot,Depot,105,288,184,0,577
McDuffie Sweetwater,Sweetwater,11,99,45,0,155
McDuffie White Oak,White Oak,39,212,75,0,326
McDuffie Dearing,Dearing,34,135,51,0,220
McDuffie Fort Creek,Fort Creek,31,124,37,0,192
McIntosh Sapelo Island,Sapelo Island,3,4,18,0,25
McIntosh Crescent,Crescent,74,407,237,1,719
McIntosh Darien,Darien,58,288,95,0,441
McIntosh South Newport,South Newport,54,228,74,0,356
McIntosh North Darien,North Darien,33,238,111,0,382
Meriwether Chalybeate,Chalybeate,12,15,14,0,41
Meriwether Gill I,Gill I,30,107,155,0,292
Meriwether Gill II,Gill II,57,148,197,0,402
Meriwether 7th-Odessadale,7th-Odessadale,15,25,39,0,79
Meriwether 8th-Greenville,8th-Greenville,60,308,125,0,493
Meriwether Lone Oak,Lone Oak,46,152,121,0,319
Meriwether Luthersville,Luthersville,55,230,201,0,486
Meriwether Upper 9th-Alvaton,Upper 9th-Alvaton,27,90,147,0,264
Meriwether Middle 9th-Gay,Middle 9th-Gay,8,20,22,0,50
Meriwether Lower 9th-Woodbury,Lower 9th-Woodbury,21,110,211,0,342
Meriwether 2nd-Warm Springs,2nd-Warm Springs,13,78,115,0,206
Meriwether Third-Durand,Third-Durand,15,54,55,1,125
Meriwether Raleigh,Raleigh,9,28,15,0,52
Meriwether Cove,Cove,0,2,7,0,9
Miller Colquitt-Miller,Colquitt-Miller,48,223,191,0,462
Mitchell Baconton,Baconton,23,113,116,0,252
Mitchell Branchville,Branchville,7,29,16,0,52
Mitchell Camilla North,Camilla North,124,352,263,0,739
Mitchell Camilla South,Camilla South,125,527,247,0,899
Mitchell Cotton,Cotton,0,4,5,0,9
Mitchell Hopeful,Hopeful,4,12,10,0,26
Mitchell Hinsonton,Hinsonton,2,4,3,0,9
Mitchell Lester,Lester,16,63,27,0,106
Mitchell Pebble City,Pebble City,0,4,7,0,11
Mitchell Pelham,Pelham,76,349,262,0,687
Mitchell Sale City,Sale City,4,6,29,0,39
Monroe Bentons,Bentons,33,193,79,0,305
Monroe Brantleys,Brantleys,7,49,38,0,94
Monroe Burgays,Burgays,20,160,82,0,262
Monroe Cabaniss,Cabaniss,10,64,40,1,115
Monroe Cox,Cox,16,49,29,0,94
Monroe Culloden,Culloden,9,21,58,0,88
Monroe Dillards,Dillards,6,58,32,0,96
Monroe Evers,Evers,24,159,80,0,263
Monroe Forsyth,Forsyth,187,810,329,0,1326
Monroe High Falls,High Falls,13,102,39,0,154
Monroe Kelseys,Kelseys,23,108,68,0,199
Monroe Middlebrooks,Middlebrooks,3,73,35,0,111
Monroe Proctors,Proctors,11,74,80,0,165
Monroe Russellville,Russellville,2,16,25,0,43
Montgomery Ailey,Ailey,7,37,35,0,79
Montgomery Alston,Alston,6,9,12,0,27
Montgomery Higgston,Higgston,10,80,58,0,148
Montgomery Kibbee,Kibbee,0,9,11,0,20
Montgomery Mount Vernon,Mount Vernon,17,143,108,0,268
Montgomery Tarrytown,Tarrytown,1,2,6,0,9
Montgomery Uvalda,Uvalda,8,71,40,0,119
Morgan Rec Dept,Rec Dept,93,621,241,1,956
Morgan Centennial,Centennial,17,183,107,0,307
Morgan Gibbs,Gibbs,27,257,112,0,396
Morgan DFACS,DFACS,58,265,84,0,407
Morgan Buckhead,Buckhead,48,240,119,0,407
Murray McDonald,McDonald,11,61,48,0,120
Murray Shuck Pen,Shuck Pen,8,49,95,0,152
Murray Southwest,Southwest,8,47,64,0,119
Murray Spring Place,Spring Place,19,92,116,0,227
Murray Town,Town,32,202,131,0,365
Murray Carters-Doolittle,Carters-Doolittle,9,38,35,0,82
Murray North,North,9,39,47,0,95
Muscogee Wynnton,Wynnton,203,953,522,0,1678
Muscogee Carver/Library,Carver/Library,237,985,282,0,1504
Muscogee Shirley Winston,Shirley Winston,302,1693,395,0,2390
Muscogee Britt David,Britt David,49,236,174,0,459
Muscogee St Peter,St Peter,54,337,244,0,635
Muscogee Chattahoochee,Chattahoochee,107,804,405,1,1317
Muscogee Columbus Tech,Columbus Tech,75,361,201,1,638
Muscogee Central,Central,140,745,283,1,1169
Muscogee Wynnbrook,Wynnbrook,89,279,88,1,457
Muscogee Cusseta Rd,Cusseta Rd,222,951,543,1,1717
Muscogee OLOLC,OLOLC,338,1197,740,2,2277
Muscogee Mt Pilgrim,Mt Pilgrim,298,1743,601,4,2646
Muscogee Faith Tabernacle,Faith Tabernacle,221,1234,435,1,1891
Muscogee Canaan,Canaan,291,1498,517,0,2306
Muscogee Holsey,Holsey,267,1958,573,1,2799
Muscogee Gentian,Gentian,111,895,290,0,1296
Muscogee St Paul,St Paul,112,744,333,0,1189
Muscogee Moon,Moon,104,539,332,0,975
Muscogee St Andrews,St Andrews,198,1132,517,1,1848
Muscogee Salvation Army,Salvation Army,52,499,272,2,825
Muscogee First African,First African,49,222,160,0,431
Muscogee Epworth,Epworth,64,415,284,0,763
Muscogee Gallops,Gallops,73,389,233,1,696
Muscogee Edgewood,Edgewood,108,688,229,1,1026
Muscogee Psalmond,Psalmond,192,1501,524,0,2217
Newton 01-City Pond,01-City Pond,84,200,171,0,455
Newton 02-Town,02-Town,253,765,390,0,1408
Newton 03-Almon,03-Almon,178,1297,614,0,2089
Newton 04-Alcovy,04-Alcovy,101,807,391,1,1300
Newton 05-Covington Mills,05-Covington Mills,97,473,325,0,895
Newton 06-Brewers,06-Brewers,92,280,231,0,603
Newton 07-Brick Store,07-Brick Store,49,260,169,0,478
Newton 08-Cedar Shoals,08-Cedar Shoals,88,508,288,0,884
Newton 09-Livingston,09-Livingston,163,1107,492,0,1762
Newton 10-Downs,10-Downs,153,1372,498,0,2023
Newton 12-Gum Creek,12-Gum Creek,86,536,182,0,804
Newton 13-Beaverdam,13-Beaverdam,175,1333,706,1,2215
Newton 14-Leguinn,14-Leguinn,47,175,129,0,351
Newton 15-Mansfield,15-Mansfield,23,55,52,0,130
Newton 16-Newborn,16-Newborn,4,26,58,0,88
Newton 17-Oxford,17-Oxford,52,185,183,0,420
Newton 18-Rocky Plains,18-Rocky Plains,76,464,312,0,852
Newton 19-Buck Creek,19-Buck Creek,130,934,355,0,1419
Newton 20-Stansells,20-Stansells,161,1207,616,3,1987
Newton 23-Fairview,23-Fairview,92,646,381,0,1119
Newton 24-Crowell,24-Crowell,172,1209,581,0,1962
Newton 25-Hub,25-Hub,21,138,128,0,287
Oconee City Hall,City Hall,89,661,204,0,954
Oconee Colham Ferry,Colham Ferry,57,422,103,0,582
Oconee Bishop,Bishop,49,349,119,0,517
Oconee North Oconee,North Oconee,26,292,116,0,434
Oconee Dark Corner,Dark Corner,44,314,131,0,489
Oconee Bogart,Bogart,26,211,161,0,398
Oconee Marswood Hall,Marswood Hall,95,532,192,1,820
Oconee Civic Center,Civic Center,206,1067,316,0,1589
Oglethorpe Beaverdam,Beaverdam,50,303,219,0,572
Oglethorpe Crawford,Crawford,66,292,144,0,502
Oglethorpe Lexington,Lexington,93,430,168,1,692
Paulding Burnt Hickory Park,Burnt Hickory Park,58,413,213,0,684
Paulding Crossroads Library,Crossroads Library,67,383,218,0,668
Paulding Shelton Elementary,Shelton Elementary,116,768,394,4,1282
Paulding Russom Elementary,Russom Elementary,273,1238,629,0,2140
Paulding Paulding Sr Center,Paulding Sr Center,115,822,380,0,1317
Paulding Legacy Bapt Church,Legacy Bapt Church,91,573,284,0,948
Paulding Watson Govt Cmplx,Watson Govt Cmplx,195,1248,598,2,2043
Paulding East Paulding Middle Sch,East Paulding Middle Sch,218,1367,612,3,2200
Paulding Events Place,Events Place,154,1094,452,5,1705
Paulding Poplar Sprgs Bapt Church,Poplar Sprgs Bapt Church,100,831,386,4,1321
Paulding D Wright Innovation Ctr,D Wright Innovation Ctr,110,983,357,3,1453
Paulding Taylor Farm Park,Taylor Farm Park,32,322,181,1,536
Paulding Nebo Elem School,Nebo Elem School,129,832,422,1,1384
Paulding White Oak Park,White Oak Park,100,617,351,1,1069
Paulding Mulberry Rock Park,Mulberry Rock Park,58,413,207,0,678
Paulding Beulahland Baptist Church,Beulahland Baptist Church,21,141,77,0,239
Paulding Paulding County Airport,Paulding County Airport,53,263,166,0,482
Paulding Dobbins Middle School,Dobbins Middle School,192,1498,588,0,2278
Peach Byron #1,Byron #1,19,303,111,3,436
Peach Byron #2,Byron #2,88,759,245,1,1093
Peach Claude,Claude,9,49,26,0,84
Peach Fort Valley #1,Fort Valley #1,67,492,234,0,793
Peach Fort Valley #2,Fort Valley #2,56,486,227,0,769
Peach Fort Valley #3,Fort Valley #3,118,691,220,2,1031
Peach Powersville,Powersville,18,148,59,0,225
Pickens Yellow Creek,Yellow Creek,56,273,96,0,425
Pickens Sharptop,Sharptop,60,230,82,0,372
Pickens Appalachian,Appalachian,23,100,42,0,165
Pickens Refuge,Refuge,17,102,43,0,162
Pickens Hill City,Hill City,14,99,48,0,161
Pickens Hinton,Hinton,5,13,23,0,41
Pickens Jerusalem,Jerusalem,9,23,30,0,62
Pickens Ludville,Ludville,2,10,17,0,29
Pickens Nelson,Nelson,7,58,46,0,111
Pickens Talking Rock,Talking Rock,15,56,24,0,95
Pickens Jasper,Jasper,26,163,74,0,263
Pickens Tate,Tate,21,86,48,0,155
Pierce Hacklebarney/Cason ,Hacklebarney/Cason ,39,207,62,0,308
Pierce Blackshear,Blackshear,9,88,24,0,121
Pierce St. Johns/Blackshear,St. Johns/Blackshear,1,37,16,0,54
Pierce Otter Creek,Otter Creek,4,41,12,0,57
Pierce Patterson,Patterson,11,39,28,0,78
Pierce Mershon,Mershon,1,9,3,0,13
Pierce Alabaha,Alabaha,5,26,6,0,37
Pierce Sunset/Sweat,Sunset/Sweat,0,5,1,0,6
Pike Concord,Concord,26,74,62,0,162
Pike Hollonville,Hollonville,18,58,22,0,98
Pike Meansville,Meansville,14,38,31,0,83
Pike Molena,Molena,8,65,60,0,133
Pike Second District,Second District,21,107,39,0,167
Pike Lifsey Springs,Lifsey Springs,15,34,26,0,75
Pike Williamson,Williamson,4,61,40,0,105
Pike Zebulon,Zebulon,49,154,49,0,252
Polk Aragon,Aragon,14,156,86,0,256
Polk Blooming Grove,Blooming Grove,9,79,34,0,122
Polk Cedartown,Cedartown,96,549,208,1,854
Polk Fish Creek,Fish Creek,21,121,47,0,189
Polk Lake Creek,Lake Creek,12,124,67,0,203
Polk Rockmart,Rockmart,58,442,197,0,697
Polk Youngs Grove,Youngs Grove,15,55,34,2,106
Pulaski Annex,Annex,115,549,240,1,905
Putnam 101,101,92,451,211,0,754
Putnam 104,104,107,528,206,0,841
Putnam 105,105,68,216,92,0,376
Putnam 106,106,15,54,35,0,104
Putnam 107,107,58,247,117,0,422
Quitman Georgetown,Georgetown,32,173,120,0,325
Quitman Morris,Morris,1,5,19,0,25
Rabun Rabun County,Rabun County,190,983,242,0,1415
Randolph Coleman,Coleman,2,15,36,0,53
Randolph Shellman,Shellman,60,64,140,0,264
Randolph Benevolence,Benevolence,3,16,33,0,52
Randolph Cuthbert-Courthouse,Cuthbert-Courthouse,103,402,163,0,668
Randolph Cuthbert,Cuthbert,16,98,57,0,171
Randolph Springvale,Springvale,5,68,36,0,109
Richmond 101,101,35,140,173,0,348
Richmond 102,102,49,115,113,0,277
Richmond 103,103,66,227,206,0,499
Richmond 104,104,124,453,459,0,1036
Richmond 105,105,39,175,153,0,367
Richmond 106,106,28,78,120,1,227
Richmond 107,107,66,231,212,0,509
Richmond 108,108,26,120,78,0,224
Richmond 109,109,12,80,67,0,159
Richmond 110,110,45,190,266,0,501
Richmond 111,111,41,211,198,0,450
Richmond 112,112,56,235,139,0,430
Richmond 115,115,13,30,52,0,95
Richmond 201,201,48,322,266,1,637
Richmond 202,202,82,628,489,4,1203
Richmond 203,203,26,135,192,2,355
Richmond 204,204,37,183,209,0,429
Richmond 207,207,84,370,319,1,774
Richmond 208,208,62,387,329,2,780
Richmond 210,210,74,346,175,0,595
Richmond 301,301,39,198,151,0,388
Richmond 302,302,13,100,122,0,235
Richmond 303,303,19,132,81,0,232
Richmond 304,304,12,80,57,0,149
Richmond 306,306,100,645,410,3,1158
Richmond 307,307,44,157,129,0,330
Richmond 308,308,5,71,57,0,133
Richmond 310,310,186,1344,785,1,2316
Richmond 401,401,74,352,215,0,641
Richmond 402,402,105,413,436,1,955
Richmond 403,403,91,559,249,0,899
Richmond 405,405,231,1890,698,2,2821
Richmond 406,406,161,1090,414,1,1666
Richmond 501,501,136,790,414,0,1340
Richmond 502,502,95,529,392,0,1016
Richmond 503,503,70,472,208,0,750
Richmond 504,504,89,410,281,1,781
Richmond 505,505,71,426,154,0,651
Richmond 506,506,116,1012,516,0,1644
Richmond 507,507,24,154,150,0,328
Richmond 601,601,94,680,359,2,1135
Richmond 602,602,17,132,98,0,247
Richmond 604,604,29,225,221,2,477
Richmond 605,605,114,594,433,1,1142
Richmond 606,606,65,407,244,1,717
Richmond 607,607,162,1194,606,3,1965
Richmond 608,608,2,5,13,0,20
Richmond 701,701,56,269,199,0,524
Richmond 702,702,21,117,148,0,286
Richmond 703,703,61,435,385,0,881
Richmond 704,704,2,46,19,0,67
Richmond 705,705,41,311,172,0,524
Richmond 706,706,53,505,194,0,752
Richmond 707,707,51,370,288,0,709
Richmond 708,708,3,34,44,0,81
Richmond 709,709,13,89,68,1,171
Richmond 801,801,3,4,8,0,15
Richmond 801B,801B,3,22,41,0,66
Richmond 802,802,52,223,249,0,524
Richmond 803,803,2,11,8,0,21
Richmond 804,804,41,349,151,1,542
Richmond 804H,804H,71,409,265,0,745
Richmond 805,805,7,147,143,0,297
Richmond 806,806,24,278,238,1,541
Richmond 807,807,36,282,185,0,503
Richmond 808,808,48,363,244,0,655
Richmond 810,810,8,84,35,0,127
Richmond 811,811,7,31,30,0,68
Rockdale BA,BA,111,1242,455,1,1809
Rockdale BT,BT,67,523,231,0,821
Rockdale CO,CO,89,851,339,1,1280
Rockdale FI,FI,193,2005,595,3,2796
Rockdale FS,FS,143,1228,342,4,1717
Rockdale HC,HC,47,506,241,0,794
Rockdale HI,HI,97,915,318,2,1332
Rockdale LA,LA,59,417,181,1,658
Rockdale LO,LO,94,1063,348,2,1507
Rockdale MA,MA,82,636,271,1,990
Rockdale MI,MI,103,1105,389,1,1598
Rockdale OT,OT,187,1578,619,4,2388
Rockdale RO,RO,134,1472,396,0,2002
Rockdale SM,SM,105,1335,373,2,1815
Rockdale SP,SP,138,1490,451,1,2080
Rockdale ST,ST,68,894,206,1,1169
Schley Precinct One,Precinct One,47,209,83,0,339
Screven Sylvania,Sylvania,32,173,70,0,275
Screven Hunters,Hunters,7,42,27,0,76
Screven Newington,Newington,12,92,86,0,190
Screven Jenk Hill Fire Sta,Jenk Hill Fire Sta,26,190,86,0,302
Screven Rocky Ford,Rocky Ford,6,42,24,0,72
Screven Bay Branch,Bay Branch,1,44,17,0,62
Screven Hiltonia,Hiltonia,13,112,78,0,203
Screven Screven Rec Dept,Screven Rec Dept,5,65,36,0,106
Screven Greenhill Church,Greenhill Church,7,47,24,0,78
Screven Sr Citizens Center,Sr Citizens Center,26,200,142,0,368
Screven Jackson Fire Station,Jackson Fire Station,7,29,13,0,49
Screven Cooperville Fire Station,Cooperville Fire Station,7,49,35,0,91
Seminole Precinct 1,Precinct 1,5,58,53,0,116
Seminole Precinct 2,Precinct 2,11,100,70,0,181
Seminole Precinct 3,Precinct 3,21,153,145,0,319
Seminole Precinct 4,Precinct 4,7,43,46,0,96
Seminole Precinct 5,Precinct 5,7,29,25,0,61
Spalding 01,01,64,237,258,1,560
Spalding 02,02,77,306,233,0,616
Spalding 03,03,52,263,108,0,423
Spalding 05,05,70,536,335,1,942
Spalding 06,06,81,355,212,1,649
Spalding 07,07,29,147,96,0,272
Spalding 08,08,27,152,110,1,290
Spalding 09,09,10,76,44,0,130
Spalding 10,10,17,254,138,1,410
Spalding 11,11,31,308,143,1,483
Spalding 12,12,24,119,58,0,201
Spalding 13,13,19,100,69,0,188
Spalding 14,14,18,108,132,0,258
Spalding 16,16,141,808,438,0,1387
Spalding 17,17,21,166,114,0,301
Spalding 19,19,33,242,177,1,453
Spalding 20,20,15,107,59,1,182
Spalding 21,21,216,996,188,1,1401
Stephens Senior Center,Senior Center,172,971,357,1,1501
Stewart Richland,Richland,79,135,169,2,385
Stewart Louvale,Louvale,13,28,59,0,100
Stewart Lumpkin,Lumpkin,43,236,79,0,358
Stewart Omaha,Omaha,6,7,39,0,52
Sumter Agri-Center,Agri-Center,80,287,76,1,444
Sumter Airport,Airport,45,299,115,1,460
Sumter Andersonville,Andersonville,10,27,22,0,59
Sumter Browns Mill,Browns Mill,21,122,56,0,199
Sumter Concord,Concord,3,19,0,0,22
Sumter JROTC,JROTC,65,420,179,0,664
Sumter Leslie,Leslie,64,176,105,0,345
Sumter Plains,Plains,28,117,135,0,280
Sumter Rec Dept,Rec Dept,153,671,242,1,1067
Sumter Rees Park,Rees Park,142,565,253,0,960
Sumter Thompson,Thompson,17,76,57,0,150
Talbot ONeal,ONeal,17,77,52,0,146
Talbot Valley,Valley,18,99,102,0,219
Talbot Junction City,Junction City,28,42,74,0,144
Talbot Geneva,Geneva,25,62,83,0,170
Talbot Talbotton,Talbotton,60,197,191,0,448
Talbot Box Springs,Box Springs,15,30,57,0,102
Talbot Flint Hill,Flint Hill,61,158,180,0,399
Taliaferro Sharon,Sharon,16,23,47,0,86
Taliaferro Crawfordville,Crawfordville,79,209,102,1,391
Tattnall Cobbtown,Cobbtown,9,26,26,0,61
Tattnall Collins,Collins,14,99,50,0,163
Tattnall District II,District II,22,250,87,0,359
