ID,Counties,Absentee by Mail Votes,Advance Voting Votes,Election Day Votes,Provisional Votes,Total
White Shoal Creek,Shoal Creek,26,96,46,0,168
White Tesnatee,Tesnatee,13,79,32,0,124
White Town Creek,Town Creek,27,101,45,0,173
White White Creek,White Creek,11,55,23,0,89
Whitefield 1A,1A,40,189,197,0,426
Whitefield 2A,2A,29,249,205,0,483
Whitefield 3A,3A,29,213,175,0,417
Whitefield 4A,4A,26,264,182,1,473
Whitefield 5A,5A,23,159,218,0,400
Whitefield 6A,6A,17,98,191,0,306
Whitefield AN,AN,9,155,159,0,323
Whitefield CA,CA,8,49,88,0,145
Whitefield CO,CO,14,40,80,1,135
Whitefield DG,DG,32,182,263,0,477
Whitefield ES,ES,17,80,103,0,200
Whitefield FI,FI,11,107,127,1,246
Whitefield GL,GL,24,131,178,1,334
Whitefield LT,LT,7,30,38,0,75
Whitefield MC,MC,4,66,66,0,136
Whitefield NI,NI,22,69,100,0,191
Whitefield PG,PG,38,291,245,1,575
Whitefield TH,TH,46,155,175,1,377
Whitefield TI,TI,3,14,29,0,46
Whitefield TR,TR,9,35,66,0,110
Whitefield UT,UT,4,24,57,0,85
Whitefield VA,VA,49,270,299,3,621
Whitefield WS,WS,21,180,122,0,323
Wilcox Rochelle North #1,Rochelle North #1,11,65,75,0,151
Wilcox Abbeville North #2,Abbeville North #2,9,50,23,0,82
Wilcox Pineview #2,Pineview #2,10,47,89,0,146
Wilcox Pitts #3,Pitts #3,3,18,32,0,53
Wilcox Rochelle South #4,Rochelle South #4,6,39,30,0,75
Wilcox Abbeville South #5,Abbeville South #5,5,80,52,0,137
Wilkes Senior Citizen Center,Senior Citizen Center,66,283,166,0,515
Wilkes Young Famer's Bldg,Young Famer's Bldg,14,111,62,0,187
Wilkes Metasville Fire Sta,Metasville Fire Sta,20,47,26,0,93
Wilkes Edward B Pope Center,Edward B Pope Center,20,199,128,0,347
Wilkes Rayle City Hall,Rayle City Hall,11,40,63,0,114
Wilkes Courthouse,Courthouse,28,133,53,1,215
Wilkes Tignall Sch Lunch Rm,Tignall Sch Lunch Rm,30,79,100,0,209
Wilkenson Bloodworth,Bloodworth,1,12,10,0,23
Wilkenson Griffin,Griffin,5,7,16,0,28
Wilkenson High Hill,High Hill,0,11,15,0,26
Wilkenson Irwinton,Irwinton,46,183,86,0,315
Wilkenson Ivey,Ivey,5,33,36,0,74
Wilkenson Lord,Lord,19,76,108,0,203
Wilkenson Midway,Midway,56,211,163,0,430
Wilkenson Ramah,Ramah,65,227,252,1,545
Wilkenson Turkey Creek,Turkey Creek,6,23,55,0,84
Worth Sylvester ,Sylvester ,85,530,303,0,918
Worth Scooterville ,Scooterville ,5,12,9,0,26
Worth Minton,Minton,8,33,21,0,62
Worth Bridgeboro,Bridgeboro,4,49,44,1,98
Worth County Line,County Line,10,31,24,0,65
Worth Isabella ,Isabella ,3,39,20,0,62
Worth Sylvester East,Sylvester East,12,100,50,0,162
Worth Poulan ,Poulan ,9,47,29,0,85
Worth Sumner,Sumner,9,37,43,1,90
Worth Red Rock,Red Rock,8,72,49,0,129
Worth Doles,Doles,2,9,9,0,20
Worth Warwick,Warwick,26,20,79,0,125
